incident_id,timestamp,attack_type,target_system,severity,confidence_score,affected_users,country,remediation_status,target_label
2292,2025-09-25 09:11:00,Data Poisoning,Recommendation Engine,4,0.78,1516,USA,,malicious
2293,2025-09-27 07:44:00,Adversarial Example,Image Classifier,1,0.59,3953,USA,In Progress,malicious
2294,2025-09-24 14:48:00,Prompt Injection,Chatbot,3,0.55,3908,Russia,Open,malicious
2295,2025-09-01 01:00:00,Model Evasion,Image Classifier,3,0.53,2673,China,,malicious
2296,2025-09-07 08:10:00,Prompt Injection,Fraud Detection,2,0.83,2122,China,In Progress,malicious
2297,2025-09-13 12:23:00,Prompt Injection,Recommendation Engine,1,0.9,3785,USA,In Progress,benign
2298,2025-09-10 06:30:00,Prompt Injection,Recommendation Engine,5,0.75,58,USA,In Progress,malicious
2299,2025-09-17 21:54:00,Data Poisoning,Recommendation Engine,3,0.53,2433,Germany,,malicious
2300,2025-09-20 13:05:00,Adversarial Example,Image Classifier,1,0.77,2062,USA,Open,malicious
2301,2025-09-24 15:00:00,Data Poisoning,Chatbot,5,0.97,1254,Russia,In Progress,malicious
2302,2025-09-15 07:07:00,Adversarial Example,Image Classifier,99,0.8,3688,India,Open,benign
2303,2025-09-29 13:31:00,Model Evasion,Image Classifier,4,0.9,3748,USA,Open,malicious
2304,2025-09-07 16:50:00,Model Evasion,Fraud Detection,3,0.9,4130,Germany,Closed,malicious
2305,2025-09-14 20:13:00,Prompt Injection,Fraud Detection,5,0.97,4257,Germany,Open,malicious
2306,2025-09-15 07:01:00,Adversarial Example,Fraud Detection,5,0.89,3029,USA,Open,malicious
2307,2025-09-17 05:53:00,Adversarial Example,Chatbot,4,0.87,2846,USA,Open,malicious
2308,2025-09-17 00:11:00,Adversarial Example,Chatbot,3,0.62,4990,China,Open,malicious
2309,2025-09-19 04:52:00,Prompt Injection,Fraud Detection,3,0.53,470,Germany,Open,malicious
2310,2025-09-03 20:10:00,Prompt Injection,Fraud Detection,4,0.76,4035,Germany,,malicious
2311,2025-09-05 20:00:00,Model Evasion,Chatbot,2,0.56,2899,China,Closed,malicious
2312,2025-09-25 20:12:00,Data Poisoning,Recommendation Engine,3,0.98,1446,India,In Progress,benign
2313,2025-09-15 22:40:00,Adversarial Example,Chatbot,5,0.64,4443,India,Closed,malicious
2314,2025-09-26 06:48:00,Adversarial Example,Chatbot,4,0.93,4789,Germany,Closed,malicious
2315,2025-09-20 18:30:00,Data Poisoning,Chatbot,3,0.69,912,India,In Progress,malicious
2316,2025-09-15 05:31:00,Adversarial Example,Fraud Detection,4,0.66,4242,USA,Open,malicious
2317,2025-09-01 22:21:00,Prompt Injection,Recommendation Engine,1,0.97,500000,Russia,In Progress,malicious
2318,2025-09-18 05:11:00,Prompt Injection,Chatbot,3,0.68,674,Germany,Open,malicious
2319,2025-09-01 05:38:00,Adversarial Example,Fraud Detection,4,0.7,1439,India,In Progress,malicious
2320,2025-09-05 02:15:00,Prompt Injection,Image Classifier,2,0.55,2734,China,,malicious
2321,2025-09-09 12:14:00,Prompt Injection,Image Classifier,2,0.84,3630,USA,Closed,malicious
2322,2025-09-08 21:04:00,Adversarial Example,Chatbot,5,high,685,China,Open,malicious
2323,2025-09-02 05:10:00,Model Evasion,Image Classifier,2,high,1126,USA,Closed,malicious
2324,2025-09-02 16:21:00,Data Poisoning,Recommendation Engine,2,0.8,4216,Germany,Open,malicious
2325,2025-09-28 16:47:00,Prompt Injection,Image Classifier,5,0.86,2466,China,In Progress,malicious
2326,2025-09-04 16:39:00,Model Evasion,Image Classifier,4,0.87,2397,India,In Progress,malicious
2327,2025-09-12 00:56:00,Prompt Injection,Recommendation Engine,4,0.76,4137,Germany,In Progress,malicious
2328,2025-09-09 06:38:00,Prompt Injection,Chatbot,5,0.67,3438,Germany,,malicious
2329,2025-09-18 09:44:00,Data Poisoning,Chatbot,1,0.92,4124,USA,In Progress,malicious
2330,2025-09-20 09:35:00,Prompt Injection,Recommendation Engine,4,0.65,965,Brazil,In Progress,malicious
2331,2025-09-27 03:21:00,Data Poisoning,Recommendation Engine,3,0.75,919,India,,malicious
2332,2025-09-21 15:11:00,Data Poisoning,Recommendation Engine,5,0.7,4913,India,Closed,malicious
2333,2025-09-04 08:06:00,Data Poisoning,Image Classifier,3,0.93,2872,USA,Closed,malicious
2334,2025-09-29 17:20:00,Model Evasion,Recommendation Engine,4,0.72,1508,China,Open,malicious
2335,2025-09-09 11:02:00,Adversarial Example,Fraud Detection,3,0.69,1212,USA,Closed,malicious
2336,2025-09-16 11:37:00,Model Evasion,Image Classifier,3,0.84,871,China,Open,malicious
2337,2025-09-14 13:41:00,Adversarial Example,Chatbot,4,0.8,4390,USA,Open,benign
2338,2025-09-21 02:01:00,Adversarial Example,Chatbot,4,0.55,3254,China,Closed,malicious
2339,2025-09-12 15:34:00,Data Poisoning,Chatbot,4,0.75,863,Germany,Closed,malicious
2340,2025-09-26 19:58:00,Prompt Injection,Image Classifier,3,0.87,3953,USA,,benign
2341,2025-09-07 03:00:00,Data Poisoning,Fraud Detection,3,1.0,3108,China,Open,malicious
2342,2025-09-17 17:10:00,Prompt Injection,Recommendation Engine,4,0.81,3055,Russia,Closed,malicious
2343,2025-09-03 22:32:00,Adversarial Example,Recommendation Engine,5,0.69,3994,USA,Closed,malicious
2344,2025-09-08 17:22:00,Data Poisoning,Chatbot,4,0.61,2682,India,,malicious
2345,2025-09-11 10:23:00,Prompt Injection,Chatbot,5,0.94,4690,USA,Closed,malicious
2346,2025-09-06 13:27:00,Model Evasion,Image Classifier,5,0.91,613,USA,In Progress,benign
2347,,Prompt Injection,Fraud Detection,3,0.62,1872,USA,In Progress,malicious
2348,2025-09-30 00:26:00,Data Poisoning,Recommendation Engine,4,0.6,3154,India,Open,malicious
2349,2025-09-21 09:58:00,Model Evasion,Image Classifier,5,0.86,4560,China,,malicious
2350,2025-09-24 19:08:00,Prompt Injection,Recommendation Engine,4,0.66,3373,Russia,Closed,malicious
2351,2025-09-05 16:17:00,Prompt Injection,Chatbot,5,0.65,3191,China,Open,malicious
2352,2025-09-26 01:02:00,Prompt Injection,Recommendation Engine,4,0.58,567,USA,Closed,malicious
2353,2025-09-18 17:10:00,Prompt Injection,Fraud Detection,3,0.63,500000,Germany,In Progress,malicious
2354,2025-09-14 11:46:00,Prompt Injection,Fraud Detection,2,0.71,244,USA,Closed,malicious
2355,2025-09-26 21:05:00,Model Evasion,Chatbot,3,0.87,20,India,Closed,malicious
2356,2025-09-13 09:30:00,Adversarial Example,Fraud Detection,5,0.67,,USA,Closed,malicious
2357,2025-09-01 10:14:00,Model Evasion,Fraud Detection,4,0.66,3814,USA,In Progress,benign
2358,2025-09-16 02:56:00,Model Evasion,Image Classifier,3,0.64,2055,India,In Progress,malicious
2359,2025-09-17 17:17:00,Model Evasion,Recommendation Engine,5,0.74,3515,Brazil,,malicious
2360,2025-09-07 12:14:00,Adversarial Example,Chatbot,3,0.59,2375,USA,In Progress,malicious
2361,2025-09-25 14:35:00,Data Poisoning,Chatbot,3,0.74,1910,India,Open,malicious
2362,2025-09-22 11:07:00,Adversarial Example,Chatbot,4,0.85,289,USA,Closed,benign
2363,2025-09-10 07:29:00,Model Evasion,Chatbot,4,0.51,2558,India,In Progress,malicious
2364,2025-09-12 11:14:00,Prompt Injection,Chatbot,2,0.5,360,Germany,Open,malicious
2365,2025-09-21 17:46:00,Prompt Injection,Fraud Detection,3,0.54,1622,USA,In Progress,malicious
2366,2025-09-03 01:43:00,Model Evasion,Image Classifier,3,0.77,4314,USA,Closed,malicious
2367,2025-09-23 00:25:00,Prompt Injection,Chatbot,2,0.93,4094,USA,Open,malicious
2368,2025-09-15 08:22:00,Model Evasion,Image Classifier,3,0.5,2453,USA,In Progress,malicious
2369,2025-09-17 07:50:00,Prompt Injection,Image Classifier,3,0.97,2015,USA,In Progress,benign
2370,2025-09-09 18:51:00,Adversarial Example,Fraud Detection,2,0.55,2040,Germany,Open,malicious
2371,2025-09-29 11:18:00,Data Poisoning,Chatbot,3,0.92,2044,Brazil,,malicious
2372,2025-09-20 19:35:00,Data Poisoning,Fraud Detection,1,0.74,2800,USA,Open,malicious
2373,2025-09-05 14:40:00,Adversarial Example,Chatbot,3,0.83,2970,China,Open,malicious
2374,2025-09-11 15:17:00,Adversarial Example,Fraud Detection,5,0.76,831,China,Open,malicious
2375,2025-09-06 06:04:00,Model Evasion,Image Classifier,4,0.74,1793,Russia,Open,malicious
2376,2025-09-19 23:45:00,Model Evasion,Chatbot,2,0.92,3692,China,In Progress,malicious
2377,2025-09-20 22:07:00,Model Evasion,Recommendation Engine,1,0.88,1791,China,Open,malicious
2378,2025-09-10 12:57:00,Prompt Injection,Image Classifier,2,0.74,2841,China,Open,malicious
2379,2025-09-07 11:23:00,Model Evasion,Recommendation Engine,3,0.56,,USA,Closed,malicious
2380,2025-09-11 13:49:00,Adversarial Example,Image Classifier,2,0.56,2154,USA,In Progress,malicious
2381,2025-09-06 21:42:00,Data Poisoning,Fraud Detection,3,0.9,580,China,Closed,malicious
2382,2025-09-01 09:05:00,Prompt Injection,Chatbot,2,0.76,2853,USA,In Progress,malicious
2383,2025-09-26 18:34:00,Model Evasion,Image Classifier,5,0.74,2236,China,,malicious
2384,2025-09-21 10:30:00,Prompt Injection,Fraud Detection,3,0.84,4176,USA,,malicious
2385,2025-09-07 22:36:00,Prompt Injection,Chatbot,2,0.93,2155,China,In Progress,malicious
2386,2025-09-20 07:08:00,Model Evasion,Chatbot,5,0.81,1344,USA,,malicious
2387,2025-09-21 19:29:00,Prompt Injection,Image Classifier,2,0.88,345,Russia,,malicious
2388,2025-09-10 15:59:00,Data Poisoning,Chatbot,1,0.88,1886,Russia,In Progress,malicious
2389,2025-09-03 15:30:00,Adversarial Example,Image Classifier,3,0.68,554,USA,Open,malicious
2390,2025-09-22 05:46:00,Adversarial Example,Chatbot,3,0.64,3770,USA,Closed,benign
2391,2025-09-28 18:14:00,Data Poisoning,Recommendation Engine,4,0.9,4397,Germany,In Progress,malicious
2392,2025-09-30 00:13:00,Prompt Injection,Fraud Detection,2,0.69,199,USA,In Progress,malicious
2393,2025-09-12 08:51:00,Model Evasion,Recommendation Engine,3,0.95,2940,USA,In Progress,malicious
2394,2025-09-21 13:49:00,Prompt Injection,Image Classifier,2,0.53,3490,USA,Closed,malicious
2395,2025-09-06 20:36:00,Data Poisoning,Recommendation Engine,1,0.53,306,Russia,In Progress,malicious
2396,2025-09-10 00:24:00,Prompt Injection,Image Classifier,5,0.96,3075,Russia,Closed,malicious
2397,2025-09-23 22:39:00,Adversarial Example,Chatbot,4,0.82,1656,China,Closed,benign
2398,2025-09-14 19:35:00,Prompt Injection,Chatbot,2,0.69,2692,China,,malicious
2399,2025-09-13 14:35:00,Data Poisoning,Image Classifier,3,0.88,1764,Russia,Open,malicious
2400,2025-09-08 08:56:00,Adversarial Example,Recommendation Engine,2,0.84,275,Russia,,benign
2401,2025-09-26 18:49:00,Prompt Injection,Chatbot,5,0.77,3361,Brazil,In Progress,malicious
2402,2025-09-28 15:57:00,Prompt Injection,Fraud Detection,1,0.55,1401,USA,In Progress,malicious
2403,2025-09-18 01:34:00,Adversarial Example,Chatbot,1,0.91,4733,USA,Closed,malicious
2404,2025-09-03 09:10:00,Model Evasion,Fraud Detection,3,0.93,1775,Germany,,malicious
2405,2025-09-09 19:16:00,Adversarial Example,Recommendation Engine,3,0.59,3381,China,Closed,malicious
2406,2025-09-08 12:16:00,Model Evasion,Fraud Detection,3,0.93,4050,USA,,malicious
2407,2025-09-23 17:33:00,Data Poisoning,Fraud Detection,1,0.94,3460,USA,,malicious
2408,2025-09-14 23:44:00,Data Poisoning,Fraud Detection,2,0.77,1880,Russia,,malicious
2409,2025-09-02 10:10:00,Adversarial Example,Fraud Detection,3,0.83,3835,Russia,,malicious
2410,2025-09-24 13:33:00,Adversarial Example,Chatbot,2,0.69,4278,USA,,malicious
2411,2025-09-18 07:51:00,Data Poisoning,Fraud Detection,5,0.64,1844,Russia,Open,malicious
2412,2025-09-23 12:13:00,Model Evasion,Chatbot,1,0.86,3377,China,In Progress,malicious
2413,2025-09-25 04:01:00,Data Poisoning,Fraud Detection,3,0.93,71,India,,malicious
2414,2025-09-23 20:33:00,Adversarial Example,Image Classifier,4,high,1676,China,,malicious
2415,2025-09-29 04:40:00,Data Poisoning,Recommendation Engine,2,0.76,1295,USA,Closed,malicious
2416,2025-09-18 13:20:00,Adversarial Example,Fraud Detection,4,0.58,1043,China,In Progress,malicious
2417,2025-09-18 01:17:00,Adversarial Example,Image Classifier,5,0.53,2625,China,In Progress,malicious
2418,2025-09-25 14:00:00,Data Poisoning,Fraud Detection,2,0.72,3042,China,In Progress,malicious
2419,2025-09-04 02:54:00,Model Evasion,Fraud Detection,5,0.52,814,USA,,malicious
2420,2025-09-11 12:32:00,Prompt Injection,Fraud Detection,3,0.78,2194,Brazil,Closed,malicious
2421,2025-09-17 14:15:00,Data Poisoning,Image Classifier,2,0.69,3500,USA,In Progress,malicious
2422,2025-09-07 08:35:00,Prompt Injection,Recommendation Engine,3,0.88,309,USA,Closed,malicious
2423,2025-09-23 03:23:00,Data Poisoning,Image Classifier,2,0.65,2061,China,Open,malicious
2424,2025-09-30 23:54:00,Prompt Injection,Recommendation Engine,4,0.8,4227,China,Open,malicious
2425,2025-09-30 20:41:00,Model Evasion,Fraud Detection,4,0.77,1877,China,Closed,malicious
2426,2025-09-02 06:28:00,Model Evasion,Chatbot,5,0.5,2802,India,,malicious
2427,2025-09-30 02:18:00,Data Poisoning,Fraud Detection,99,0.54,2486,China,In Progress,malicious
2428,2025-09-23 07:23:00,Adversarial Example,Recommendation Engine,4,0.65,4835,Germany,Open,malicious
2429,2025-09-27 02:13:00,Prompt Injection,Image Classifier,4,0.94,3745,Germany,Open,malicious
2430,2025-09-01 13:26:00,Adversarial Example,Fraud Detection,2,0.57,794,USA,Closed,malicious
2431,2025-09-29 10:50:00,Adversarial Example,Image Classifier,3,0.86,4014,China,,malicious
2432,2025-09-21 15:57:00,Adversarial Example,Image Classifier,1,high,4353,Russia,Closed,malicious
2433,2025-09-25 01:16:00,Model Evasion,Image Classifier,4,0.9,3407,USA,Closed,malicious
2434,2025-09-11 02:41:00,Data Poisoning,Fraud Detection,3,0.62,2456,China,Closed,malicious
2435,2025-09-17 20:22:00,Data Poisoning,Image Classifier,1,0.95,1851,Russia,Closed,malicious
2436,2025-09-11 08:19:00,Model Evasion,Image Classifier,1,0.55,974,USA,Closed,malicious
2437,2025-09-12 01:34:00,Model Evasion,Fraud Detection,3,0.73,1047,China,,malicious
2438,2025-09-27 12:37:00,Data Poisoning,Image Classifier,3,0.94,4366,Brazil,Closed,malicious
2439,2025-09-30 01:24:00,Adversarial Example,Fraud Detection,3,0.82,4237,USA,,malicious
2440,2025-09-26 05:32:00,Prompt Injection,Recommendation Engine,4,high,3789,USA,In Progress,malicious
2441,2025-09-24 17:17:00,Prompt Injection,Recommendation Engine,3,0.65,4997,Russia,In Progress,malicious
2442,2025-09-09 01:13:00,Prompt Injection,Recommendation Engine,4,0.69,3021,Russia,In Progress,malicious
2443,2025-09-28 19:22:00,Adversarial Example,Image Classifier,2,0.75,4369,China,In Progress,malicious
2444,2025-09-13 00:40:00,Data Poisoning,Chatbot,1,0.66,4029,China,Open,malicious
2445,2025-09-20 00:16:00,Model Evasion,Chatbot,3,0.98,464,India,,malicious
2446,2025-09-10 20:39:00,Data Poisoning,Image Classifier,3,0.97,287,Germany,In Progress,malicious
2447,2025-09-12 00:36:00,Adversarial Example,Chatbot,1,0.94,3195,USA,Open,malicious
2448,2025-09-06 17:25:00,Model Evasion,Fraud Detection,3,0.71,875,USA,,benign
2449,2025-09-06 00:14:00,Adversarial Example,Chatbot,1,0.85,1992,China,Open,malicious
2450,2025-09-01 12:06:00,Prompt Injection,Image Classifier,3,0.95,2925,Russia,Open,malicious
2451,2025-09-08 21:22:00,Prompt Injection,Image Classifier,3,0.93,1120,Russia,Closed,malicious
2452,2025-09-13 16:57:00,Adversarial Example,Fraud Detection,4,0.71,446,Brazil,Open,malicious
2453,2025-09-22 03:28:00,Model Evasion,Recommendation Engine,5,0.56,2832,Russia,Open,malicious
2454,2025-09-19 04:12:00,Model Evasion,Image Classifier,2,0.54,3568,China,,benign
2455,2025-09-30 18:34:00,Data Poisoning,Fraud Detection,5,0.79,2896,China,Open,malicious
2456,2025-09-06 07:37:00,Prompt Injection,Chatbot,3,0.82,721,India,Closed,malicious
2457,2025-09-14 02:10:00,Data Poisoning,Chatbot,4,0.92,2163,Germany,In Progress,benign
2458,2025-09-18 15:45:00,Data Poisoning,Fraud Detection,4,0.65,2582,China,In Progress,malicious
2459,2025-09-19 12:45:00,Adversarial Example,Fraud Detection,4,0.58,1351,USA,,benign
2460,2025-09-18 01:38:00,Adversarial Example,Image Classifier,3,0.69,3980,Russia,,malicious
2461,2025-09-21 00:31:00,Data Poisoning,Chatbot,3,0.68,4502,China,Open,malicious
2462,2025-09-06 11:46:00,Prompt Injection,Fraud Detection,1,0.57,500000,USA,,malicious
2463,2025-09-06 01:27:00,Adversarial Example,Chatbot,1,0.84,1725,Germany,Open,benign
2464,2025-09-24 09:00:00,Data Poisoning,Fraud Detection,2,0.75,693,Germany,,malicious
2465,2025-09-08 02:22:00,Data Poisoning,Chatbot,2,0.86,3413,USA,In Progress,malicious
2466,2025-09-27 00:03:00,Data Poisoning,Recommendation Engine,3,0.68,494,India,In Progress,malicious
2467,2025-09-25 02:21:00,Data Poisoning,Image Classifier,1,0.66,947,USA,In Progress,benign
2468,2025-09-13 08:04:00,Data Poisoning,Chatbot,4,0.74,22,USA,In Progress,malicious
2469,2025-09-13 06:34:00,Data Poisoning,Recommendation Engine,5,0.94,1128,China,Open,benign
2470,2025-09-13 12:24:00,Adversarial Example,Chatbot,5,0.52,557,Germany,Open,benign
2471,2025-09-17 13:54:00,Prompt Injection,Chatbot,3,0.9,1616,Brazil,Open,malicious
2472,2025-09-23 10:04:00,Data Poisoning,Recommendation Engine,4,0.68,3730,India,In Progress,malicious
2473,2025-09-13 05:22:00,Model Evasion,Chatbot,5,0.93,1656,Russia,Closed,malicious
2474,2025-09-27 05:44:00,Adversarial Example,Chatbot,3,0.9,4173,USA,In Progress,malicious
2475,2025-09-17 03:45:00,Adversarial Example,Image Classifier,2,0.67,806,USA,In Progress,malicious
2476,2025-09-19 00:11:00,Data Poisoning,Recommendation Engine,5,0.85,3312,China,Closed,malicious
2477,2025-09-21 00:41:00,Adversarial Example,Recommendation Engine,3,0.58,4863,USA,Closed,malicious
2478,2025-09-21 06:32:00,Data Poisoning,Fraud Detection,3,0.95,453,India,,malicious
2479,2025-09-30 12:40:00,Prompt Injection,Chatbot,1,0.7,2975,Germany,In Progress,malicious
2480,2025-09-11 19:45:00,Prompt Injection,Image Classifier,1,0.73,2324,Brazil,Closed,malicious
2481,2025-09-18 17:59:00,Adversarial Example,Chatbot,5,0.85,,USA,,malicious
2482,2025-09-28 19:39:00,Adversarial Example,Chatbot,4,0.91,2561,China,Closed,benign
2483,2025-09-24 10:22:00,Model Evasion,Fraud Detection,2,0.62,2511,China,Closed,benign
2484,2025-09-03 20:53:00,Adversarial Example,Chatbot,2,0.83,2871,USA,,malicious
2485,2025-09-11 04:23:00,Model Evasion,Image Classifier,3,high,362,China,In Progress,malicious
2486,2025-09-16 02:34:00,Prompt Injection,Image Classifier,3,0.68,3454,China,,benign
2487,2025-09-03 18:12:00,Prompt Injection,Fraud Detection,2,0.85,2798,China,In Progress,malicious
2488,2025-09-04 16:15:00,Data Poisoning,Chatbot,5,high,4620,USA,Closed,malicious
2489,2025-09-30 01:53:00,Prompt Injection,Image Classifier,1,0.67,3453,USA,,malicious
2490,2025-09-21 05:25:00,Model Evasion,Chatbot,2,0.92,3255,China,Open,malicious
2491,2025-09-29 11:16:00,Adversarial Example,Chatbot,4,0.55,1217,USA,Closed,malicious
2492,2025-09-07 21:03:00,Data Poisoning,Chatbot,2,0.84,1485,USA,,malicious
2493,2025-09-03 02:20:00,Model Evasion,Fraud Detection,5,0.62,2103,USA,Closed,malicious
2494,2025-09-29 23:55:00,Adversarial Example,Chatbot,4,0.51,2536,USA,,benign
2495,2025-09-15 04:20:00,Data Poisoning,Image Classifier,4,0.58,1855,USA,In Progress,malicious
2496,2025-09-15 21:32:00,Prompt Injection,Chatbot,1,0.8,4817,USA,Open,malicious
2497,2025-09-27 09:21:00,Model Evasion,Image Classifier,1,0.85,1207,China,Closed,malicious
2498,2025-09-07 14:36:00,Adversarial Example,Chatbot,2,0.51,1448,Germany,Open,malicious
2499,2025-09-02 15:56:00,Data Poisoning,Image Classifier,3,0.52,1507,Germany,In Progress,malicious
2500,2025-09-13 21:06:00,Data Poisoning,Image Classifier,4,0.95,1003,India,,malicious
2501,2025-09-14 06:49:00,Prompt Injection,Chatbot,5,0.54,925,China,Open,malicious
2502,2025-09-02 02:31:00,Adversarial Example,Chatbot,4,0.95,4951,China,,malicious
2503,2025-09-08 20:23:00,Prompt Injection,Image Classifier,5,0.61,83,India,In Progress,malicious
2504,2025-09-22 05:21:00,Prompt Injection,Recommendation Engine,4,0.87,3742,China,Closed,malicious
2505,2025-09-05 07:03:00,Adversarial Example,Fraud Detection,2,0.65,3927,Germany,In Progress,malicious
2506,2025-09-19 10:52:00,Adversarial Example,Recommendation Engine,2,0.93,1542,China,Open,malicious
2507,2025-09-24 16:00:00,Adversarial Example,Recommendation Engine,4,0.85,985,China,Open,malicious
2508,2025-09-15 08:55:00,Model Evasion,Chatbot,2,0.7,4231,India,Open,malicious
2509,2025-09-06 01:54:00,Adversarial Example,Fraud Detection,1,0.54,908,USA,,malicious
2510,2025-09-14 15:03:00,Data Poisoning,Recommendation Engine,3,0.87,2908,USA,Closed,malicious
2511,2025-09-02 11:39:00,Prompt Injection,Chatbot,5,0.81,4685,USA,Open,malicious
2512,2025-09-22 17:30:00,Model Evasion,Recommendation Engine,1,0.5,2737,USA,Open,malicious
